440,http://www.mindat.org/min-1168.html,1
441,http://www.mindat.org/min-6894.html,1
442,http://www.mindat.org/min-1172.html,1
443,http://www.mindat.org/min-1197.html,1
444,http://www.mindat.org/min-1203.html,1
445,http://www.mindat.org/min-1204.html,1
446,http://www.mindat.org/min-1218.html,1
447,http://www.mindat.org/min-1340.html,1
448,http://www.mindat.org/min-1248.html,1
449,http://www.mindat.org/min-1267.html,1
450,http://www.mindat.org/min-1270.html,1
451,http://www.mindat.org/min-1276.html,1
452,http://www.mindat.org/min-1285.html,1
453,http://www.mindat.org/min-1291.html,1
454,http://www.mindat.org/min-1294.html,1
455,http://www.mindat.org/min-1295.html,1
456,http://www.mindat.org/min-1304.html,1
457,http://www.mindat.org/min-1318.html,1
458,http://www.mindat.org/min-1324.html,1
459,http://www.mindat.org/min-1325.html,1
460,http://www.mindat.org/min-1329.html,1
461,http://www.mindat.org/min-1342.html,1
462,http://www.mindat.org/min-1351.html,1
463,http://www.mindat.org/min-1370.html,2
464,http://www.mindat.org/min-1364.html,1
466,http://www.mindat.org/min-1375.html,1
467,http://www.mindat.org/min-1378.html,1
468,http://www.mindat.org/min-1380.html,1
469,http://www.mindat.org/min-1384.html,1
470,http://www.mindat.org/min-1386.html,1
471,http://www.mindat.org/min-1388.html,1
472,http://www.mindat.org/min-1389.html,1
473,http://www.mindat.org/min-1407.html,1
474,http://www.mindat.org/min-1418.html,1
475,http://www.mindat.org/min-1420.html,1
476,http://www.mindat.org/min-1425.html,1
477,http://www.mindat.org/min-1443.html,1
478,http://www.mindat.org/min-1476.html,1
479,http://www.mindat.org/min-1459.html,1
480,http://www.mindat.org/min-1572.html,1
481,http://www.mindat.org/min-35595.html,1
482,http://www.mindat.org/min-1584.html,1
483,http://www.mindat.org/min-1589.html,1
484,http://www.mindat.org/min-1592.html,1
485,http://www.mindat.org/min-1598.html,1
486,http://www.mindat.org/min-1628.html,1
487,http://www.mindat.org/min-1632.html,1
488,http://www.mindat.org/min-1681.html,1
489,http://www.mindat.org/min-1683.html,1
490,http://www.mindat.org/min-1709.html,1
491,http://www.mindat.org/min-1704.html,1
492,http://www.mindat.org/min-1714.html,1
493,http://www.mindat.org/min-1719.html,1
494,http://www.mindat.org/min-7555.html,1
496,http://www.mindat.org/min-1740.html,1
497,http://www.mindat.org/min-1741.html,1
498,http://www.mindat.org/gallery.php%3Fcform_is_valid%3D1%26loc%3D3215%26min%3D3337%26cf_pager_page%3D6,1
499,http://www.mindat.org/min-1785.html,1
500,http://www.mindat.org/min-1811.html,1
501,http://www.mindat.org/min-1815.html,1
502,http://www.mindat.org/min-1818.html,1
503,http://www.mindat.org/min-1832.html,1
504,http://www.mindat.org/min-1833.html,1
505,http://www.mindat.org/min-1842.html,1
506,http://www.mindat.org/min-6727.html,1
507,http://www.mindat.org/min-1855.html,1
508,http://www.mindat.org/min-1860.html,1
509,http://www.mindat.org/min-1876.html,1
510,http://www.mindat.org/min-1962.html,1
511,http://www.mindat.org/min-1881.html,1
512,http://www.mindat.org/min-1883.html,1
513,http://www.mindat.org/min-1889.html,1
514,http://www.mindat.org/min-3120.html,1
515,http://www.mindat.org/min-560.html,1
516,http://www.mindat.org/min-1897.html,1
517,http://www.mindat.org/min-1913.html,1
518,http://www.mindat.org/min-1921.html,1
519,http://www.mindat.org/min-1936.html,1
520,http://www.mindat.org/min-1940.html,1
521,http://www.mindat.org/min-1943.html,1
522,http://www.mindat.org/min-1952.html,1
523,http://www.mindat.org/min-1954.html,1
524,http://www.mindat.org/min-2013.html,1
525,http://www.mindat.org/min-2016.html,1
526,http://www.mindat.org/min-2025.html,1
527,http://www.mindat.org/min-2031.html,1
528,http://www.mindat.org/min-2036.html,1
529,http://www.mindat.org/min-2047.html,1
530,http://www.mindat.org/min-2072.html,1
531,http://www.mindat.org/min-2078.html,1
532,http://www.mindat.org/min-2090.html,1
533,http://www.mindat.org/min-2099.html,1
534,http://www.mindat.org/min-2883.html,1
535,http://www.mindat.org/min-2113.html,1
536,http://www.mindat.org/min-2165.html,2
537,http://www.mindat.org/min-2187.html,1
539,http://www.mindat.org/loc-28944.html,1
540,http://en.wikipedia.org/wiki/Kimberlite,1
541,http://www.mindat.org/min-2225.html,1
542,http://www.mindat.org/min-2254.html,1
544,http://www.mindat.org/min-2274.html,1
545,http://www.mindat.org/min-2277.html,1
546,http://www.mindat.org/min-2285.html,1
547,http://www.mindat.org/min-2295.html,1
548,http://www.mindat.org/min-2316.html,1
549,http://www.mindat.org/min-2319.html,1
550,http://www.mindat.org/min-2340.html,1
551,http://www.mindat.org/min-2343.html,1
552,http://www.mindat.org/min-2353.html,1
553,http://www.mindat.org/min-2356.html,1
554,http://www.mindat.org/min-2357.html,1
555,http://www.mindat.org/min-2358.html,1
556,http://www.mindat.org/min-2361.html,1
557,http://www.mindat.org/min-2365.html,1
558,http://www.mindat.org/min-2379.html,1
559,http://www.mindat.org/min-2380.html,1
560,http://www.mindat.org/min-2465.html,1
561,http://www.mindat.org/min-2383.html,1
562,http://www.mindat.org/min-2384.html,1
563,http://www.mindat.org/min-2394.html,1
564,http://www.mindat.org/min-2409.html,1
565,http://www.mindat.org/min-2413.html,1
566,http://www.mindat.org/min-2426.html,1
567,http://www.mindat.org/min-2452.html,1
568,http://www.mindat.org/min-2453.html,1
569,http://www.mindat.org/min-2482.html,1
570,http://www.mindat.org/min-2550.html,2
572,http://www.mindat.org/min-35862.html,1
573,http://www.mindat.org/min-29864.html,1
574,http://www.mindat.org/min-2519.html,1
575,http://www.mindat.org/min-35836.html,1
576,http://www.mindat.org/min-40236.html,1
577,http://www.mindat.org/min-2571.html,1
578,http://www.mindat.org/min-2575.html,1
579,http://www.mindat.org/min-2593.html,1
580,http://www.mindat.org/min-2614.html,1
581,http://www.mindat.org/min-2627.html,1
582,http://www.mindat.org/min-2630.html,1
583,http://www.mindat.org/min-2638.html,1
584,http://www.mindat.org/min-2641.html,1
585,http://www.mindat.org/min-2656.html,1
586,http://www.mindat.org/min-2657.html,1
587,http://www.mindat.org/min-2662.html,1
588,http://www.mindat.org/min-2689.html,1
589,http://www.mindat.org/min-2702.html,1
590,http://www.mindat.org/min-2704.html,1
591,http://www.mindat.org/min-2705.html,1
592,http://www.mindat.org/min-2710.html,1
593,http://www.mindat.org/min-2711.html,1
594,http://www.mindat.org/min-2714.html,1
595,http://www.mindat.org/min-2746.html,1
596,http://www.mindat.org/min-2751.html,1
597,http://www.mindat.org/min-2763.html,1
598,http://www.mindat.org/min-2771.html,1
599,http://www.mindat.org/min-2783.html,1
600,http://www.mindat.org/min-2792.html,1
601,http://www.mindat.org/min-2827.html,1
602,http://www.mindat.org/min-2830.html,1
603,http://www.mindat.org/min-2880.html,1
604,http://www.mindat.org/min-2887.html,1
605,http://www.mindat.org/min-2897.html,1
606,http://www.mindat.org/min-2925.html,1
607,http://www.mindat.org/min-2935.html,1
608,http://www.mindat.org/min-2967.html,1
609,http://www.mindat.org/min-2976.html,1
610,http://www.mindat.org/min-2981.html,1
611,http://www.mindat.org/min-3004.html,1
612,http://www.mindat.org/min-3063.html,1
613,http://www.mindat.org/min-3086.html,1
614,http://www.mindat.org/min-3098.html,1
615,http://www.mindat.org/min-3118.html,1
616,http://www.mindat.org/min-3141.html,1
617,http://www.mindat.org/min-3166.html,1
619,http://www.mindat.org/min-3188.html,1
620,http://www.mindat.org/min-3192.html,1
621,http://www.mindat.org/min-3193.html,1
622,http://www.mindat.org/min-3195.html,1
623,http://www.mindat.org/min-3181.html,1
624,http://www.mindat.org/min-3232.html,1
625,http://www.mindat.org/min-3233.html,1
626,http://www.mindat.org/min-3236.html,1
627,http://www.mindat.org/min-3237.html,1
628,http://www.mindat.org/min-3256.html,1
629,http://www.mindat.org/min-3272.html,1
630,http://www.mindat.org/min-3275.html,1
631,http://www.mindat.org/min-3277.html,1
632,http://www.mindat.org/min-3294.html,1
633,http://www.mindat.org/min-3302.html,1
634,http://www.mindat.org/min-3299.html,1
635,http://www.mindat.org/min-3313.html,1
636,http://www.mindat.org/min-3330.html,1
637,http://www.mindat.org/min-3317.html,1
